from_id,property10,to_id
1087,last,12561
1089,last,12565
1090,last,12570
1090,last,12555
1090,last,12558
1091,last,12567
1094,last,12564
1094,last,12561
1097,last,12607
1098,last,12574
1100,last,12583
1102,last,12583
1103,last,12576
1103,last,12554
1104,last,12561
1105,last,12575
1105,last,12600
1105,last,12558
1105,last,12569
1105,last,12583
1105,last,12570
1106,last,12561
1107,last,12555
1109,last,12567
1109,last,12558
1111,last,12573
1111,last,12555
1111,last,12561
1113,last,12558
1115,last,12554
1115,last,12576
1116,last,12574
1116,last,12575
1117,last,12574
1118,last,12575
1119,last,12583
1120,last,12570
1122,last,12581
1122,last,12555
1122,last,12558
1122,last,12557
1125,last,12576
1127,last,12647
1127,last,12621
1127,last,12583
1127,last,12569
1127,last,12554
1127,last,12570
1127,last,12576
1127,last,12555
1129,last,12569
1129,last,12583
1135,last,12608
1136,last,12555
1136,last,12621
1137,last,12555
1137,last,12612
1137,last,12558
1140,last,12569
1140,last,12622
1141,last,12641
1143,last,12576
1144,last,12575
1146,last,12561
1147,last,12555
1147,last,12581
1147,last,12598
1147,last,12621
1148,last,12603
1148,last,12615
1150,last,12622
1150,last,12574
1150,last,12564
1151,last,12558
1154,last,12573
1154,last,12576
1159,last,12638
1161,last,12621
1162,last,12554
1163,last,12621
1167,last,12555
1168,last,12607
1168,last,12586
1169,last,12573
1169,last,12570
1169,last,12586
1169,last,12572
1174,last,12575
1174,last,12556
1175,last,12575
1175,last,12570
1176,last,12558
1178,last,12570
1179,last,12569
1179,last,12555
1179,last,12558
1181,last,12583
1183,last,12647
1185,last,12569
1191,last,12578
1191,last,12561
1191,last,12628
1192,last,12637
1192,last,12561
1194,last,12621
1195,last,12561
1195,last,12578
1196,last,12574
1196,last,12586
1203,last,12558
1205,last,12621
1208,last,12576
1211,last,12610
1212,last,12576
1212,last,12558
1212,last,12610
1212,last,12601
1212,last,12619
1212,last,12555
1212,last,12644
1212,last,12556
1212,last,12565
1213,last,12575
1213,last,12554
1214,last,12576
1214,last,12558
1214,last,12610
1214,last,12601
1214,last,12619
1214,last,12555
1214,last,12644
1214,last,12556
1214,last,12565
1215,last,12606
1218,last,12626
1218,last,12622
1218,last,12574
1218,last,12555
1219,last,12612
1221,last,12575
1222,last,12560
1229,last,12617
1229,last,12621
1230,last,12602
1231,last,12599
1232,last,12577
1232,last,12581
1232,last,12565
1233,last,12576
1236,last,12603
1236,last,12591
1236,last,12606
1239,last,12555
1239,last,12558
1241,last,12599
1241,last,12600
1243,last,12573
1243,last,12612
1244,last,12563
1244,last,12626
1244,last,12585
1244,last,12619
1246,last,12610
1246,last,12601
1247,last,12573
1249,last,12586
1250,last,12555
1253,last,12612
1253,last,12576
1253,last,12575
1255,last,12575
1256,last,12555
1256,last,12622
1256,last,12583
1257,last,12561
1258,last,12597
1259,last,12619
1259,last,12633
1260,last,12561
1260,last,12598
1260,last,12610
1260,last,12575
1261,last,12583
1261,last,12555
1261,last,12569
1262,last,12569
1263,last,12555
1264,last,12574
1265,last,12621
1269,last,12607
1269,last,12572
1269,last,12583
1269,last,12555
1271,last,12632
1271,last,12576
1271,last,12560
1273,last,12567
1273,last,12606
1273,last,12569
1273,last,12576
1274,last,12561
1275,last,12607
1275,last,12558
1276,last,12555
1278,last,12561
1278,last,12574
1281,last,12587
1281,last,12583
1281,last,12629
1281,last,12555
1281,last,12606
1281,last,12649
1281,last,12585
1282,last,12554
1283,last,12558
1283,last,12607
1283,last,12571
1285,last,12560
1286,last,12561
1286,last,12555
1287,last,12570
1287,last,12558
1289,last,12584
1290,last,12561
1293,last,12586
1293,last,12575
1296,last,12568
1296,last,12587
1296,last,12574
1296,last,12622
1296,last,12606
1297,last,12608
1297,last,12565
1297,last,12561
1298,last,12569
1298,last,12584
1300,last,12555
1301,last,12558
1301,last,12570
1302,last,12576
1304,last,12650
1304,last,12614
1305,last,12591
1305,last,12555
1309,last,12558
1309,last,12565
1309,last,12566
1309,last,12605
1309,last,12644
1309,last,12601
1309,last,12576
1309,last,12590
1309,last,12591
1309,last,12572
1311,last,12575
1311,last,12576
1313,last,12555
1313,last,12570
1314,last,12555
1314,last,12622
1315,last,12558
1316,last,12583
1316,last,12561
1316,last,12555
1320,last,12565
1324,last,12565
1325,last,12585
1328,last,12569
1328,last,12584
1328,last,12621
1331,last,12555
1331,last,12581
1331,last,12561
1332,last,12630
1333,last,12589
1333,last,12626
1335,last,12569
1338,last,12628
1340,last,12583
1341,last,12575
1341,last,12569
1342,last,12558
1343,last,12618
1343,last,12583
1348,last,12555
1353,last,12570
1358,last,12555
1362,last,12560
1362,last,12583
1362,last,12555
1362,last,12581
1362,last,12557
1363,last,12558
1363,last,12576
1364,last,12569
1364,last,12647
1364,last,12554
1364,last,12574
1365,last,12602
1366,last,12569
1368,last,12569
1368,last,12578
1368,last,12576
1371,last,12565
1371,last,12605
1372,last,12605
1374,last,12555
1378,last,12555
1380,last,12564
1381,last,12555
1381,last,12622
1381,last,12570
1384,last,12584
1384,last,12606
1385,last,12568
1385,last,12560
1387,last,12599
1387,last,12621
1387,last,12555
1387,last,12587
1387,last,12576
1387,last,12572
1387,last,12570
1388,last,12575
1391,last,12569
1392,last,12555
1392,last,12606
1393,last,12643
