from_id,property2,to_id
229,hasMentalSymptom,9089
230,hasMentalSymptom,9054
230,hasMentalSymptom,9090
230,hasMentalSymptom,9041
230,hasMentalSymptom,9058
231,hasMentalSymptom,9058
232,hasMentalSymptom,9054
232,hasMentalSymptom,9146
232,hasMentalSymptom,9058
233,hasMentalSymptom,9054
235,hasMentalSymptom,9132
235,hasMentalSymptom,9054
235,hasMentalSymptom,9093
235,hasMentalSymptom,9041
236,hasMentalSymptom,9041
236,hasMentalSymptom,9105
237,hasMentalSymptom,9048
237,hasMentalSymptom,9054
237,hasMentalSymptom,9041
238,hasMentalSymptom,9054
238,hasMentalSymptom,9038
238,hasMentalSymptom,9098
239,hasMentalSymptom,9054
240,hasMentalSymptom,9147
240,hasMentalSymptom,9045
241,hasMentalSymptom,9038
241,hasMentalSymptom,9054
241,hasMentalSymptom,9071
241,hasMentalSymptom,9148
242,hasMentalSymptom,9045
242,hasMentalSymptom,9149
242,hasMentalSymptom,9072
242,hasMentalSymptom,9127
243,hasMentalSymptom,9038
243,hasMentalSymptom,9041
244,hasMentalSymptom,9090
244,hasMentalSymptom,9038
245,hasMentalSymptom,9038
245,hasMentalSymptom,9090
245,hasMentalSymptom,9041
245,hasMentalSymptom,9058
245,hasMentalSymptom,9089
246,hasMentalSymptom,9050
246,hasMentalSymptom,9058
247,hasMentalSymptom,9050
247,hasMentalSymptom,9077
247,hasMentalSymptom,9038
247,hasMentalSymptom,9126
248,hasMentalSymptom,9041
248,hasMentalSymptom,9054
250,hasMentalSymptom,9086
251,hasMentalSymptom,9054
251,hasMentalSymptom,9045
251,hasMentalSymptom,9150
251,hasMentalSymptom,9038
252,hasMentalSymptom,9038
252,hasMentalSymptom,9065
252,hasMentalSymptom,9105
253,hasMentalSymptom,9054
253,hasMentalSymptom,9041
254,hasMentalSymptom,9072
255,hasMentalSymptom,9058
255,hasMentalSymptom,9098
255,hasMentalSymptom,9038
255,hasMentalSymptom,9059
255,hasMentalSymptom,9151
256,hasMentalSymptom,9054
256,hasMentalSymptom,9118
257,hasMentalSymptom,9038
257,hasMentalSymptom,9075
258,hasMentalSymptom,9054
258,hasMentalSymptom,9052
258,hasMentalSymptom,9043
258,hasMentalSymptom,9086
258,hasMentalSymptom,9058
259,hasMentalSymptom,9083
259,hasMentalSymptom,9057
260,hasMentalSymptom,9143
261,hasMentalSymptom,9041
262,hasMentalSymptom,9065
262,hasMentalSymptom,9152
263,hasMentalSymptom,9105
263,hasMentalSymptom,9135
263,hasMentalSymptom,9048
266,hasMentalSymptom,9052
266,hasMentalSymptom,9153
266,hasMentalSymptom,9070
266,hasMentalSymptom,9058
267,hasMentalSymptom,9050
267,hasMentalSymptom,9037
267,hasMentalSymptom,9041
267,hasMentalSymptom,9038
267,hasMentalSymptom,9077
267,hasMentalSymptom,9059
267,hasMentalSymptom,9154
268,hasMentalSymptom,9038
268,hasMentalSymptom,9155
268,hasMentalSymptom,9156
269,hasMentalSymptom,9048
269,hasMentalSymptom,9122
269,hasMentalSymptom,9106
269,hasMentalSymptom,9054
271,hasMentalSymptom,9077
271,hasMentalSymptom,9038
271,hasMentalSymptom,9037
272,hasMentalSymptom,9048
272,hasMentalSymptom,9038
272,hasMentalSymptom,9077
273,hasMentalSymptom,9059
273,hasMentalSymptom,9058
273,hasMentalSymptom,9100
275,hasMentalSymptom,9037
275,hasMentalSymptom,9050
276,hasMentalSymptom,9093
276,hasMentalSymptom,9157
276,hasMentalSymptom,9089
277,hasMentalSymptom,9038
277,hasMentalSymptom,9059
277,hasMentalSymptom,9041
279,hasMentalSymptom,9041
279,hasMentalSymptom,9059
279,hasMentalSymptom,9158
280,hasMentalSymptom,9076
280,hasMentalSymptom,9159
280,hasMentalSymptom,9087
280,hasMentalSymptom,9071
280,hasMentalSymptom,9038
280,hasMentalSymptom,9042
280,hasMentalSymptom,9048
280,hasMentalSymptom,9160
280,hasMentalSymptom,9108
280,hasMentalSymptom,9037
282,hasMentalSymptom,9122
282,hasMentalSymptom,9083
282,hasMentalSymptom,9041
282,hasMentalSymptom,9108
283,hasMentalSymptom,9121
